lat,lng,countyName,city,state
28.4797,-82.53,HERNANDO,SPRING HILL,FL
37.077,-113.577,WASHINGTON,ST. GEORGE,UT
34.6988,-86.6412,MADISON,HUNTSVILLE,AL
40.622,-79.1552,INDIANA,INDIANA,PA
25.4665,-80.4472,MIAMI-DADE,HOMESTEAD,FL
47.3659,-122.0368,KING,MAPLE VALLEY,WA
36.5883,-86.5194,SUMNER,PORTLAND,TN
35.3854,-98.9894,WASHITA,BESSIE,OK
38.416,-121.3842,SACRAMENTO,ELK GROVE,CA
40.9372,-73.018,SUFFOLK,MOUNT SINAI,NY
27.8227,-82.3023,HILLSBOROUGH,RIVERVIEW,FL
40.6728,-73.3932,SUFFOLK,COPIAGUE,NY
47.9096,-122.3035,SNOHOMISH,MUKILTEO,WA
44.7744,-93.4764,SCOTT,SHAKOPEE,MN
41.1266,-100.764,LINCOLN,NORTH PLATTE,NE
48.4202,-122.3115,SKAGIT,MOUNT VERNON,WA
39.8642,-104.8434,ADAMS,COMMERCE CITY,CO
34.6152,-92.4914,SALINE,BRYANT,AR
40.7241,-114.025,TOOELE,WENDOVER,UT
40.1631,-76.3963,LANCASTER,MANHEIM,PA
39.2745,-77.8632,JEFFERSON,CHARLES TOWN,WV
40.0772,-75.3035,MONTGOMERY,CONSHOHOCKEN,PA
35.6963,-82.5584,BUNCOMBE,WEAVERVILLE,NC
38.53,-105.9981,CHAFFEE,SALIDA,CO
40.4629,-111.7724,UTAH,ALPINE,UT
36.7831,-119.7941,FRESNO,FRESNO,CA
28.0507,-82.6698,PINELLAS,OLDSMAR,FL
30.4174,-86.8907,SANTA ROSA,NAVARRE,FL
38.6948,-121.288,SACRAMENTO,CITRUS HEIGHTS,CA
42.4657,-82.9461,MACOMB,EASTPOINTE,MI
38.6203,-94.677,MIAMI,LOUISBURG,KS
28.4598,-98.5488,MCMULLEN,TILDEN,TX
40.0421,-76.3012,LANCASTER,LANCASTER,PA
38.7961,-123.0151,SONOMA,CLOVERDALE,CA
37.7625,-121.9365,CONTRA COSTA,SAN RAMON,CA
41.6767,-86.2696,ST. JOSEPH,SOUTH BEND,IN
33.9381,-117.3948,RIVERSIDE,RIVERSIDE,CA
40.1112,-83.1454,FRANKLIN,DUBLIN,OH
40.8631,-74.1575,PASSAIC,CLIFTON,NJ
39.0906,-74.7357,CAPE MAY,AVALON,NJ
44.9477,-93.104,RAMSEY,ST. PAUL,MN
44.0228,-88.5619,WINNEBAGO,OSHKOSH,WI
38.9877,-74.8188,CAPE MAY,WILDWOOD,NJ
40.881100000000004,-79.2411,ARMSTRONG,DAYTON,PA
25.8696,-80.3046,MIAMI-DADE,HIALEAH,FL
33.347,-96.5503,COLLIN,ANNA,TX
44.861,-92.6248,PIERCE,RIVER FALLS,WI
44.3168,-123.2989,BENTON,MONROE,OR
38.99,-84.647,BOONE,FLORENCE,KY
41.4321,-81.3887,CUYAHOGA,CHAGRIN FALLS,OH
33.839,-117.8572,ORANGE,ANAHEIM,CA
40.997,-72.2892,SUFFOLK,SAG HARBOR,NY
36.3386,-88.8513,WEAKLEY,MARTIN,TN
40.4957,-111.8605,SALT LAKE,DRAPER,UT
40.9157,-89.502,PEORIA,CHILLICOTHE,IL
40.4396,-79.9762,ALLEGHENY,PITTSBURGH,PA
41.5303,-70.6614,BARNSTABLE,WOODS HOLE,MA
45.1409,-93.1505,ANOKA,CIRCLE PINES,MN
43.1545,-75.9734,MADISON,BRIDGEPORT,NY
36.0956,-79.8269,GUILFORD,GREENSBORO,NC
42.7666,-78.6172,ERIE,EAST AURORA,NY
39.6401,-77.7217,WASHINGTON,HAGERSTOWN,MD
45.6053,-121.1818,WASCO,THE DALLES,OR
39.7506,-84.6343,PREBLE,EATON,OH
41.9902,-92.5803,TAMA,TOLEDO,IA
39.0028,-77.0207,MONTGOMERY,SILVER SPRING,MD
34.7593,-112.4107,YAVAPAI,CHINO VALLEY,AZ
47.261,-122.2507,KING,PACIFIC,WA
26.159300000000002,-80.1395,BROWARD,WILTON MANORS,FL
34.0232,-118.4813,LOS ANGELES,SANTA MONICA,CA
43.1698,-78.6956,NIAGARA,LOCKPORT,NY
40.4205,-120.6129,LASSEN,SUSANVILLE,CA
38.7266,-89.8973,MADISON,TROY,IL
38.6984,-77.2163,FAIRFAX,LORTON,VA
29.7586,-94.9669,HARRIS,BAYTOWN,TX
34.9262,-95.7698,PITTSBURG,MCALESTER,OK
34.2997,-95.9894,ATOKA,LANE,OK
43.6007,-116.2312,ADA,BOISE,ID
40.0902,-76.4063,LANCASTER,LANDISVILLE,PA
44.7251,-93.4409,SCOTT,PRIOR LAKE,MN
35.1393,-93.9179,LOGAN,BOONEVILLE,AR
40.679,-122.3775,SHASTA,SHASTA LAKE,CA
33.4017,-111.718,MARICOPA,MESA,AZ
41.5563,-90.6052,SCOTT,DAVENPORT,IA
38.1593,-79.0611,STAUNTON,STAUNTON,VA
35.6763,-83.7528,BLOUNT,TOWNSEND,TN
38.2249,-84.5482,SCOTT,GEORGETOWN,KY
41.2399,-81.4408,SUMMIT,HUDSON,OH
41.4708,-81.1456,GEAUGA,BURTON,OH
33.5619,-82.1351,COLUMBIA,EVANS,GA
29.4873,-95.1087,GALVESTON,LEAGUE CITY,TX
39.8791,-75.0645,CAMDEN,HADDON HEIGHTS,NJ
37.5013,-80.1119,CRAIG,NEW CASTLE,VA
39.3938,-84.5653,BUTLER,HAMILTON,OH
33.8088,-85.7545,CALHOUN,JACKSONVILLE,AL
36.1029,-80.2611,FORSYTH,WINSTON-SALEM,NC
44.1543,-108.8612,PARK,MEETEETSE,WY
38.7954,-90.5157,ST. CHARLES,ST. CHARLES,MO
40.2983,-111.6992,UTAH,OREM,UT
33.4314,-112.6429,MARICOPA,BUCKEYE,AZ
38.3998,-75.0715,WORCESTER,OCEAN CITY,MD
39.8689,-75.0514,CAMDEN,BARRINGTON,NJ
39.3797,-74.4527,ATLANTIC,ATLANTIC CITY,NJ
39.6646,-74.1711,OCEAN,SURF CITY,NJ
42.9467,-87.8641,MILWAUKEE,CUDAHY,WI
37.0711,-88.6436,MCCRACKEN,PADUCAH,KY
42.9848,-71.4447,HILLSBOROUGH,MANCHESTER,NH
39.4336,-77.4141,FREDERICK,FREDERICK,MD
44.7547,-85.6035,GRAND TRAVERSE,TRAVERSE CITY,MI
38.9785,-92.5633,BOONE,ROCHEPORT,MO
42.0604,-72.0338,WORCESTER,SOUTHBRIDGE,MA
42.1155,-72.5395,HAMPDEN,SPRINGFIELD,MA
38.3963,-122.3671,NAPA,YOUNTVILLE,CA
35.7977,-83.5623,SEVIER,PIGEON FORGE,TN
40.4166,-105.0623,LARIMER,LOVELAND,CO
39.8967,-85.9209,HANCOCK,MCCORDSVILLE,IN
37.6328,-122.0772,ALAMEDA,HAYWARD,CA
40.6024,-112.0008,SALT LAKE,WEST JORDAN,UT
28.7893,-81.276,SEMINOLE,SANFORD,FL
43.9704,-88.9505,GREEN LAKE,BERLIN,WI
37.3019,-121.8486,SANTA CLARA,SAN JOSE,CA
26.2702,-80.2591,BROWARD,CORAL SPRINGS,FL
39.6188,-75.6804,NEW CASTLE,BEAR,DE
45.926,-116.1225,IDAHO,GRANGEVILLE,ID
28.8397,-82.3437,CITRUS,INVERNESS,FL
30.0951,-95.6194,HARRIS,TOMBALL,TX
37.2785,-79.958,ROANOKE,ROANOKE,VA
36.285,-92.4868,BAXTER,GASSVILLE,AR
28.9454,-95.3601,BRAZORIA,FREEPORT,TX
31.4424,-100.4506,TOM GREEN,SAN ANGELO,TX
33.2761,-117.1942,SAN DIEGO,BONSALL,CA
41.1595,-80.5672,TRUMBULL,HUBBARD,OH
30.2369,-85.8775,BAY,PANAMA CITY BEACH,FL
41.1358,-81.8694,MEDINA,MEDINA,OH
61.577,-149.466,MATANUSKA-SUSITNA,WASILLA,AK
38.2976,-122.3011,NAPA,NAPA,CA
39.4415,-77.5348,FREDERICK,MIDDLETOWN,MD
35.5479,-100.9651,GRAY,PAMPA,TX
47.046,-122.7934,THURSTON,LACEY,WA
29.7844,-98.7289,KENDALL,BOERNE,TX
41.1641,-81.5207,SUMMIT,CUYAHOGA FALLS,OH
37.9071,-121.6076,CONTRA COSTA,DISCOVERY BAY,CA
35.0754,-92.4694,FAULKNER,CONWAY,AR
39.6323,-84.2725,MONTGOMERY,MIAMISBURG,OH
39.033,-104.4904,EL PASO,PEYTON,CO
47.3353,-122.5964,PIERCE,GIG HARBOR,WA
42.4755,-73.8113,ALBANY,RAVENA,NY
38.9466,-78.44,SHENANDOAH,TOMS BROOK,VA
35.6136,-96.0069,OKMULGEE,OKMULGEE,OK
30.0502,-81.9011,CLAY,MIDDLEBURG,FL
33.3693,-117.2259,SAN DIEGO,FALLBROOK,CA
38.895,-121.0778,PLACER,AUBURN,CA
46.6482,-120.539,YAKIMA,SELAH,WA
26.5281,-80.0811,PALM BEACH,BOYNTON BEACH,FL
46.4161,-117.0505,ASOTIN,CLARKSTON,WA
37.6112,-122.4781,SAN MATEO,PACIFICA,CA
38.7539,-82.9446,SCIOTO,PORTSMOUTH,OH
27.6463,-80.393,INDIAN RIVER,VERO BEACH,FL
27.9193,-82.2293,HILLSBOROUGH,VALRICO,FL
30.4808,-90.1122,ST. TAMMANY,COVINGTON,LA
47.7213,-116.9385,KOOTENAI,POST FALLS,ID
42.4779,-70.9663,ESSEX,LYNN,MA
30.748,-86.5784,OKALOOSA,CRESTVIEW,FL
40.8003,-76.8647,SNYDER,SELINSGROVE,PA
43.5177,-88.2306,WASHINGTON,KEWASKUM,WI
38.6474,-92.1142,CALLAWAY,HOLTS SUMMIT,MO
45.0105,-96.419,LAC QUI PARLE,MARIETTA,MN
26.8216,-80.0576,PALM BEACH,NORTH PALM BEACH,FL
44.0538,-122.981,LANE,SPRINGFIELD,OR
60.4862,-151.0672,KENAI PENINSULA,SOLDOTNA,AK
41.3079,-81.6193,CUYAHOGA,BRECKSVILLE,OH
31.4957,-110.9886,SANTA CRUZ,RIO RICO,AZ
33.0909,-82.0146,BURKE,WAYNESBORO,GA
39.8521,-75.0739,CAMDEN,RUNNEMEDE,NJ
41.29,-91.5545,WASHINGTON,AINSWORTH,IA
27.8435,-82.7839,PINELLAS,SEMINOLE,FL
38.7773,-77.2633,FAIRFAX,BURKE,VA
48.2172,-122.6775,ISLAND,COUPEVILLE,WA
36.1316,-97.074,PAYNE,STILLWATER,OK
36.0713,-94.166,WASHINGTON,FAYETTEVILLE,AR
44.8544,-93.5621,CARVER,CHANHASSEN,MN
45.3243,-118.0865,UNION,LA GRANDE,OR
28.7014,-81.3487,SEMINOLE,LONGWOOD,FL
36.9052,-76.8978,SOUTHAMPTON,IVOR,VA
47.5163,-122.661,KITSAP,PORT ORCHARD,WA
42.1864,-86.3083,BERRIEN,COLOMA,MI
39.604,-110.8004,CARBON,PRICE,UT
37.6374,-121.0028,STANISLAUS,MODESTO,CA
37.0045,-79.8854,FRANKLIN,ROCKY MOUNT,VA
26.9918,-82.114,CHARLOTTE,PORT CHARLOTTE,FL
40.4398,-75.3456,BUCKS,QUAKERTOWN,PA
36.6884,-121.6317,MONTEREY,SALINAS,CA
33.9533,-84.5422,COBB,MARIETTA,GA
39.0735,-104.8467,EL PASO,MONUMENT,CO
26.1006,-80.4054,BROWARD,WESTON,FL
43.6453,-116.6591,CANYON,CALDWELL,ID
37.2684,-122.0263,SANTA CLARA,SARATOGA,CA
33.6098,-117.7299,ORANGE,LAGUNA WOODS,CA
33.2386,-111.6343,MARICOPA,QUEEN CREEK,AZ
38.6085,-76.9195,CHARLES,WALDORF,MD
26.6446,-81.9956,LEE,CAPE CORAL,FL
28.6856,-82.116,SUMTER,BUSHNELL,FL
33.1631,-80.0135,BERKELEY,MONCKS CORNER,SC
41.6077,-86.7136,LAPORTE,LA PORTE,IN
43.2232,-123.3518,DOUGLAS,ROSEBURG,OR
35.208,-80.8304,MECKLENBURG,CHARLOTTE,NC
42.8566,-88.3269,WAUKESHA,MUKWONAGO,WI
43.2499,-89.4996,DANE,DANE,WI
37.2352,-76.5146,YORK,YORKTOWN,VA
33.0015,-80.1799,DORCHESTER,SUMMERVILLE,SC
26.3752,-80.108,PALM BEACH,BOCA RATON,FL
33.5448,-117.7612,ORANGE,LAGUNA BEACH,CA
41.3099,-105.6085,ALBANY,LARAMIE,WY
27.9088,-82.7711,PINELLAS,LARGO,FL
40.7777,-111.9306,SALT LAKE,SALT LAKE CITY,UT
33.0925,-96.8977,DENTON,THE COLONY,TX
20.8834,-156.5059,MAUI,WAILUKU,HI
42.2826,-87.851,LAKE,LAKE BLUFF,IL
34.2044,-78.0277,BRUNSWICK,LELAND,NC
26.6349,-80.0968,PALM BEACH,PALM SPRINGS,FL
34.0585,-117.7626,LOS ANGELES,POMONA,CA
55.3556,-131.6698,KETCHIKAN GATEWAY,KETCHIKAN,AK
34.2663,-118.749,VENTURA,SIMI VALLEY,CA
38.5472,-80.032,RANDOLPH,VALLEY HEAD,WV
38.9597,-95.2641,DOUGLAS,LAWRENCE,KS
39.1166,-76.9356,MONTGOMERY,BURTONSVILLE,MD
26.6196,-80.0591,PALM BEACH,LAKE WORTH,FL
37.7903,-122.2165,ALAMEDA,OAKLAND,CA
20.7653,-156.4454,MAUI,KIHEI,HI
37.9821,-122.5699,MARIN,SAN ANSELMO,CA
35.2211,-81.0402,GASTON,BELMONT,NC
42.0259,-93.6215,STORY,AMES,IA
40.8616,-79.8962,BUTLER,BUTLER,PA
43.7296,-98.0337,DAVISON,MITCHELL,SD
32.4719,-83.7282,HOUSTON,PERRY,GA
44.4607,-87.5133,KEWAUNEE,KEWAUNEE,WI
25.9565,-80.137200000000007,MIAMI-DADE,AVENTURA,FL
31.1247,-92.0652,AVOYELLES,MARKSVILLE,LA
34.8658,-118.2154,KERN,ROSAMOND,CA
26.6461,-80.2699,PALM BEACH,WELLINGTON,FL
33.0404,-112.0006,PINAL,MARICOPA,AZ
26.7468,-80.1316,PALM BEACH,WEST PALM BEACH,FL
47.4828,-94.8796,BELTRAMI,BEMIDJI,MN
28.0847,-82.7481,PINELLAS,PALM HARBOR,FL
33.4504,-82.2073,COLUMBIA,GROVETOWN,GA
34.1639,-84.8007,BARTOW,CARTERSVILLE,GA
31.3477,-89.2359,FORREST,PETAL,MS
34.0903,-117.8817,LOS ANGELES,COVINA,CA
29.975,-92.1265,VERMILION,ABBEVILLE,LA
44.3426,-106.7139,JOHNSON,BUFFALO,WY
42.5378,-88.0149,KENOSHA,BRISTOL,WI
42.3697,-87.8716,LAKE,WAUKEGAN,IL
47.9218,-97.0886,GRAND FORKS,GRAND FORKS,ND
39.9197,-104.9438,ADAMS,THORNTON,CO
43.5724,-71.4775,BELKNAP,LACONIA,NH
33.6173,-117.2582,RIVERSIDE,WILDOMAR,CA
28.7849,-82.6079,CITRUS,HOMOSASSA,FL
29.0464,-95.6986,BRAZORIA,SWEENY,TX
36.5464,-119.3359,TULARE,SULTANA,CA
33.1856,-96.929,DENTON,LITTLE ELM,TX
27.3386,-82.5431,SARASOTA,SARASOTA,FL
40.7875,-74.1273,BERGEN,NORTH ARLINGTON,NJ
32.5407,-86.2052,ELMORE,WETUMPKA,AL
48.4329,-114.3591,FLATHEAD,WHITEFISH,MT
33.8787,-78.6393,HORRY,LITTLE RIVER,SC
33.0452,-96.9823,DENTON,LEWISVILLE,TX
43.0069,-108.9205,FREMONT,FORT WASHAKIE,WY
33.6645,-83.9966,ROCKDALE,CONYERS,GA
39.0141,-122.061,COLUSA,ARBUCKLE,CA
39.1518,-121.5835,YUBA,MARYSVILLE,CA
28.7878,-82.1318,SUMTER,LAKE PANASOFFKEE,FL
37.4873,-119.9682,MARIPOSA,MARIPOSA,CA
39.5681,-75.4724,SALEM,SALEM,NJ
36.0133,-115.038,CLARK,HENDERSON,NV
28.1782,-80.6019,BREVARD,SATELLITE BEACH,FL
39.857,-76.5611,YORK,FELTON,PA
35.0846,-78.9776,CUMBERLAND,FAYETTEVILLE,NC
21.3865,-157.9232,HONOLULU,AIEA,HI
32.6998,-97.125,TARRANT,ARLINGTON,TX
28.0556,-81.9545,POLK,LAKELAND,FL
26.612,-81.6388,LEE,LEHIGH ACRES,FL
34.1914,-118.8755,VENTURA,THOUSAND OAKS,CA
28.5727,-80.8193,BREVARD,TITUSVILLE,FL
35.4001,-78.8139,HARNETT,LILLINGTON,NC
47.5022,-111.2995,CASCADE,GREAT FALLS,MT
40.3616,-74.9574,BUCKS,NEW HOPE,PA
27.726,-97.3755,NUECES,CORPUS CHRISTI,TX
30.6783,-88.1162,MOBILE,MOBILE,AL
39.0437,-76.4974,ANNE ARUNDEL,ARNOLD,MD
38.0996,-117.2482,NYE,TONOPAH,NV
39.3832,-76.5519,BALTIMORE,PARKVILLE,MD
30.4743,-90.9594,LIVINGSTON,DENHAM SPRINGS,LA
39.5729,-119.7157,WASHOE,SPARKS,NV
40.7909,-77.8568,CENTRE,STATE COLLEGE,PA
39.7415,-75.5413,NEW CASTLE,WILMINGTON,DE
38.8185,-77.0861,ALEXANDRIA,ALEXANDRIA,VA
33.7711,-84.2968,DEKALB,DECATUR,GA
35.7408,-81.7003,BURKE,MORGANTON,NC
44.9231,-123.0246,MARION,SALEM,OR
40.1034,-79.5899,WESTMORELAND,SCOTTDALE,PA
26.8466,-80.1679,PALM BEACH,PALM BEACH GARDENS,FL
35.4573,-84.6045,MCMINN,ATHENS,TN
40.7528,-74.1202,HUDSON,KEARNY,NJ
47.292,-101.0278,MCLEAN,WASHBURN,ND
29.8736,-97.9381,HAYS,SAN MARCOS,TX
43.4199,-83.9501,SAGINAW,SAGINAW,MI
40.7942,-124.1568,HUMBOLDT,EUREKA,CA
27.8683,-80.51,BREVARD,MICCO,FL
39.03,-77.4711,LOUDOUN,ASHBURN,VA
34.1526,-112.8642,YAVAPAI,CONGRESS,AZ
34.5309,-83.9804,LUMPKIN,DAHLONEGA,GA
35.9629,-78.5141,WAKE,WAKE FOREST,NC
41.8744,-71.3743,PROVIDENCE,PAWTUCKET,RI
44.3341,-69.7319,KENNEBEC,AUGUSTA,ME
44.3026,-92.7872,GOODHUE,WANAMINGO,MN
33.2421,-95.8991,HUNT,COMMERCE,TX
46.8144,-100.7694,BURLEIGH,BISMARCK,ND
44.5422,-123.3599,BENTON,PHILOMATH,OR
45.148,-94.6815,MEEKER,GROVE CITY,MN
39.7797,-84.1998,MONTGOMERY,DAYTON,OH
39.1058,-77.5544,LOUDOUN,LEESBURG,VA
35.0698,-80.6457,UNION,INDIAN TRAIL,NC
43.6114,-86.3648,OCEANA,SHELBY,MI
35.1872,-111.6195,COCONINO,FLAGSTAFF,AZ
40.0911,-74.8975,BUCKS,CROYDON,PA
38.567,-77.3233,PRINCE WILLIAM,DUMFRIES,VA
45.829,-93.4221,KANABEC,OGILVIE,MN
32.0492,-92.1116,CALDWELL,GRAYSON,LA
47.7041,-116.7935,KOOTENAI,COEUR D'ALENE,ID
34.3975,-117.3147,SAN BERNARDINO,HESPERIA,CA
38.5391,-75.066,SUSSEX,BETHANY BEACH,DE
41.3457,-94.0137,MADISON,WINTERSET,IA
41.7051,-70.1537,BARNSTABLE,SOUTH DENNIS,MA
41.4044,-75.6649,LACKAWANNA,SCRANTON,PA
44.8169,-93.1638,DAKOTA,EAGAN,MN
44.5035,-73.4812,ESSEX,KEESEVILLE,NY
40.5834,-74.1496,RICHMOND,STATEN ISLAND,NY
38.3482,-81.711,KANAWHA,SOUTH CHARLESTON,WV
64.8353,-147.6534,FAIRBANKS NORTH STAR,FAIRBANKS,AK
39.9891,-76.0215,LANCASTER,GAP,PA
35.543,-97.966,CANADIAN,EL RENO,OK
39.5612,-84.2348,WARREN,SPRINGBORO,OH
35.457,-93.4803,JOHNSON,CLARKSVILLE,AR
43.0105,-78.8805,ERIE,TONAWANDA,NY
46.8681,-122.2697,PIERCE,EATONVILLE,WA
39.0109,-84.5864,KENTON,ERLANGER,KY
35.1975,-85.9213,FRANKLIN,SEWANEE,TN
40.4471,-74.1316,MONMOUTH,KEANSBURG,NJ
42.7491,-71.491,HILLSBOROUGH,NASHUA,NH
38.0423,-84.4587,FAYETTE,LEXINGTON,KY
26.126,-80.2617,BROWARD,PLANTATION,FL
34.8303,-87.6654,LAUDERDALE,FLORENCE,AL
30.2084,-92.0323,LAFAYETTE,LAFAYETTE,LA
43.0921,-79.0147,NIAGARA,NIAGARA FALLS,NY
35.3895,-85.0875,HAMILTON,SALE CREEK,TN
39.7255,-85.8961,HANCOCK,NEW PALESTINE,IN
42.1014,-75.9093,BROOME,BINGHAMTON,NY
34.2064,-84.1337,FORSYTH,CUMMING,GA
34.1353,-84.3138,FULTON,MILTON,GA
39.7181,-105.694,CLEAR CREEK,GEORGETOWN,CO
40.2325,-76.1393,LANCASTER,DENVER,PA
33.3754,-86.8064,JEFFERSON,HOOVER,AL
41.4744,-81.5496,CUYAHOGA,SHAKER HEIGHTS,OH
42.6711,-88.5377,WALWORTH,ELKHORN,WI
41.6791,-79.8801,CRAWFORD,TOWNVILLE,PA
42.4627,-96.4126,DAKOTA,SOUTH SIOUX CITY,NE
43.0637,-76.0697,ONONDAGA,EAST SYRACUSE,NY
33.4494,-79.566,WILLIAMSBURG,ANDREWS,SC
44.5605,-90.5905,CLARK,NEILLSVILLE,WI
39.6881,-86.6698,HENDRICKS,COATESVILLE,IN
41.281,-84.3661,DEFIANCE,DEFIANCE,OH
26.455,-80.0905,PALM BEACH,DELRAY BEACH,FL
38.3041,-84.145,BOURBON,MILLERSBURG,KY
40.4517,-109.5379,UINTAH,VERNAL,UT
35.7431,-95.3568,MUSKOGEE,MUSKOGEE,OK
32.9726,-96.5793,DALLAS,SACHSE,TX
32.3265,-106.7892,DOÃ‘A ANA,LAS CRUCES,NM
41.9906,-88.3134,KANE,SOUTH ELGIN,IL
40.0353,-83.1578,FRANKLIN,HILLIARD,OH
39.8644,-84.3071,MONTGOMERY,ENGLEWOOD,OH
36.9719,-86.4373,WARREN,BOWLING GREEN,KY
40.7275,-73.1861,SUFFOLK,EAST ISLIP,NY
40.487,-74.445,MIDDLESEX,NEW BRUNSWICK,NJ
40.3483,-85.1539,JAY,REDKEY,IN
41.71,-70.2257,BARNSTABLE,YARMOUTH PORT,MA
35.2872,-106.6981,SANDOVAL,RIO RANCHO,NM
46.1292,-92.8646,PINE,SANDSTONE,MN
41.5753,-84.0084,FULTON,DELTA,OH
41.5725,-93.6105,POLK,DES MOINES,IA
42.7646,-88.216,RACINE,WATERFORD,WI
42.7138,-82.5012,ST. CLAIR,MARINE CITY,MI
41.5656,-90.4764,SCOTT,BETTENDORF,IA
35.5956,-77.3768,PITT,GREENVILLE,NC
37.5356,-96.6427,BUTLER,LATHAM,KS
35.0188,-81.8043,SPARTANBURG,COWPENS,SC
42.8909,-85.7066,KENT,WYOMING,MI
34.1346,-87.9755,MARION,HAMILTON,AL
40.7245,-74.1725,ESSEX,NEWARK,NJ
33.45,-84.4709,FAYETTE,FAYETTEVILLE,GA
45.2653,-122.6866,CLACKAMAS,CANBY,OR
44.515,-87.9896,BROWN,GREEN BAY,WI
42.3972,-83.3733,WAYNE,LIVONIA,MI
40.5058,-80.0814,ALLEGHENY,BEN AVON,PA
38.3288,-89.1894,WASHINGTON,ASHLEY,IL
40.8618,-74.0741,BERGEN,HASBROUCK HEIGHTS,NJ
36.9772,-121.9538,SANTA CRUZ,CAPITOLA,CA
39.4576,-77.7496,WASHINGTON,SHARPSBURG,MD
41.7062,-71.4334,KENT,WARWICK,RI
33.2348,-87.5267,TUSCALOOSA,TUSCALOOSA,AL
41.0886,-85.1437,ALLEN,FORT WAYNE,IN
39.0168,-77.5167,LOUDOUN,BROADLANDS,VA
40.5811,-75.3378,NORTHAMPTON,HELLERTOWN,PA
31.5381,-103.1225,WARD,PYOTE,TX
34.0333,-84.2027,FULTON,JOHNS CREEK,GA
40.1085,-83.7542,CHAMPAIGN,URBANA,OH
33.3188,-96.7865,COLLIN,CELINA,TX
43.099,-77.4427,MONROE,FAIRPORT,NY
33.6093,-78.9772,HORRY,SURFSIDE BEACH,SC
39.7714,-76.6799,YORK,SHREWSBURY,PA
40.6858,-75.2209,NORTHAMPTON,EASTON,PA
35.782,-78.8191,WAKE,CARY,NC
37.063,-120.8406,MERCED,LOS BANOS,CA
36.3782,-86.4696,SUMNER,GALLATIN,TN
37.9454,-97.8681,RENO,YODER,KS
38.9953,-76.8885,PRINCE GEORGE'S,GREENBELT,MD
39.889,-82.7678,FAIRFIELD,PICKERINGTON,OH
33.6667,-117.9135,ORANGE,COSTA MESA,CA
41.253,-82.4028,HURON,WAKEMAN,OH
34.9747,-85.2898,WALKER,ROSSVILLE,GA
33.7816,-89.813,GRENADA,GRENADA,MS
39.5915,-105.0188,ARAPAHOE,LITTLETON,CO
33.1864,-107.2589,SIERRA,TRUTH OR CONSEQUENCES,NM
25.998,-97.4565,CAMERON,BROWNSVILLE,TX
36.1578,-80.1642,FORSYTH,WALKERTOWN,NC
42.5864,-87.8765,KENOSHA,KENOSHA,WI
33.9508,-83.3689,CLARKE,ATHENS,GA
39.1699,-84.2811,CLERMONT,MILFORD,OH
35.4404,-82.2064,RUTHERFORD,LAKE LURE,NC
32.2778,-89.9896,RANKIN,BRANDON,MS
36.0365,-95.7809,TULSA,BROKEN ARROW,OK
40.7832,-73.4732,NASSAU,PLAINVIEW,NY
35.48,-97.2666,OKLAHOMA,CHOCTAW,OK
47.8414,-120.0263,CHELAN,CHELAN,WA
39.0346,-95.6955,SHAWNEE,TOPEKA,KS
43.0642,-87.9673,MILWAUKEE,MILWAUKEE,WI
38.8152,-90.8667,ST. CHARLES,WENTZVILLE,MO
29.5935,-95.6357,FORT BEND,SUGAR LAND,TX
37.9765,-121.3109,SAN JOAQUIN,STOCKTON,CA
38.7479,-77.4839,MANASSAS,MANASSAS,VA
42.001,-71.4993,PROVIDENCE,WOONSOCKET,RI
38.8576,-104.9128,EL PASO,MANITOU SPRINGS,CO
43.7718,-88.4396,FOND DU LAC,FOND DU LAC,WI
35.0253,-110.7098,NAVAJO,WINSLOW,AZ
42.6389,-71.3217,MIDDLESEX,LOWELL,MA
44.3923,-122.9833,LINN,BROWNSVILLE,OR
31.563,-110.3153,COCHISE,SIERRA VISTA,AZ
42.4192,-71.0036,SUFFOLK,REVERE,MA
27.2414,-80.8298,OKEECHOBEE,OKEECHOBEE,FL
39.5102,-79.8006,PRESTON,REEDSVILLE,WV
48.9839,-122.7414,WHATCOM,BLAINE,WA
34.5006,-114.3113,MOHAVE,LAKE HAVASU CITY,AZ
38.9866,-77.1188,MONTGOMERY,BETHESDA,MD
39.1095,-121.3543,YUBA,BEALE AFB,CA
41.239,-80.8174,TRUMBULL,WARREN,OH
42.2749,-85.5882,KALAMAZOO,KALAMAZOO,MI
38.9123,-123.6955,MENDOCINO,POINT ARENA,CA
45.0214,-85.7576,LEELANAU,LELAND,MI
32.5329,-92.6363,LINCOLN,RUSTON,LA
39.8255,-74.1822,OCEAN,FORKED RIVER,NJ
39.9589,-85.9661,HAMILTON,FISHERS,IN
34.9257,-90.1604,DESOTO,WALLS,MS
47.6663,-122.6828,KITSAP,SILVERDALE,WA
39.1552,-76.5537,ANNE ARUNDEL,PASADENA,MD
40.2115,-77.006,CUMBERLAND,MECHANICSBURG,PA
41.6834,-88.3372,KENDALL,OSWEGO,IL
26.1504,-81.7936,COLLIER,NAPLES,FL
41.7285,-93.6033,POLK,ANKENY,IA
39.1627,-80.3484,HARRISON,LOST CREEK,WV
42.4934,-83.027,MACOMB,WARREN,MI
42.9258,-83.6181,GENESEE,GRAND BLANC,MI
44.7544,-93.3631,SCOTT,SAVAGE,MN
44.4902,-73.114,CHITTENDEN,ESSEX JUNCTION,VT
